Date,Description,Deposits,Withdrawls,Balance
26-May-2021,Debit Card,00.00,"7,249.26","36,246.28"
27-May-2021,Debit Card,"1,521,771.00",00.00,"1,558,017.28"
27-May-2021,ATM,"161,643.84",00.00,"1,719,661.12"
27-May-2021,Bill,00.00,"429,915.28","1,289,745.84"
27-May-2021,Reversal,00.00,"1,289,745.84",00.00
27-May-2021,IMPS,"29,558.00",00.00,"29,558.00"
27-May-2021,Tax,00.00,"29,558.00",00.00
27-May-2021,IMPS,"2,225.92",00.00,"2,225.92"
27-May-2021,ATM,00.00,741.97,"1,483.95"
27-May-2021,Commission,00.00,148.40,"1,335.56"
27-May-2021,Debit Card,60.26,00.00,"1,395.82"
27-May-2021,Tax,"3,588.90",00.00,"4,984.72"
27-May-2021,Bill,00.00,498.47,"4,486.25"
27-May-2021,Miscellaneous,"146,765.50",00.00,"151,251.75"
27-May-2021,NEFT,00.00,"37,812.94","113,438.81"
27-May-2021,Transfer,367.00,00.00,"113,805.81"
27-May-2021,Cash,"30,790.00",00.00,"144,595.81"
27-May-2021,Reversal,00.00,"14,459.58","130,136.23"
27-May-2021,ATM,03.00,00.00,"130,139.23"
27-May-2021,Cash,00.00,"65,069.62","65,069.62"
27-May-2021,ATM,00.00,"8,133.70","56,935.92"
27-May-2021,Reversal,04.01,00.00,"56,939.93"
27-May-2021,RTGS,00.00,"28,469.97","28,469.96"
27-May-2021,Commission,00.00,"7,117.49","21,352.47"
27-May-2021,IMPS,00.00,"21,352.47",00.00
27-May-2021,Transfer,"1,536,781.00",00.00,"1,536,781.00"
27-May-2021,Reversal,00.00,"1,536,781.00",00.00
27-May-2021,Interest,"1,983.00",00.00,"1,983.00"
27-May-2021,Tax,"3,440.20",00.00,"5,423.20"
27-May-2021,Cash,"16,559.00",00.00,"21,982.20"
27-May-2021,IMPS,04.30,00.00,"21,986.50"
27-May-2021,Cash,00.00,"3,664.42","18,322.08"
27-May-2021,Interest,"96,425.20",00.00,"114,747.28"
27-May-2021,Cheque,05.28,00.00,"114,752.56"
27-May-2021,Bill,"217,070.80",00.00,"331,823.36"
27-May-2021,Commission,271.90,00.00,"332,095.26"
27-May-2021,Purchase,"14,051.19",00.00,"346,146.45"
27-May-2021,Transfer,"16,089.00",00.00,"362,235.45"
27-May-2021,NEFT,39.00,00.00,"362,274.45"
27-May-2021,Bill,00.00,"72,454.89","289,819.56"
27-May-2021,Commission,00.00,"32,202.17","257,617.39"
27-May-2021,Debit Card,00.00,"85,872.46","171,744.93"
27-May-2021,RTGS,"1,399.00",00.00,"173,143.93"
27-May-2021,Cheque,534.10,00.00,"173,678.03"
27-May-2021,Purchase,00.00,"57,892.68","115,785.35"
27-May-2021,Cash,40.10,00.00,"115,825.45"
27-May-2021,Bill,00.00,"12,869.49","102,955.96"
27-May-2021,IMPS,00.00,"17,159.33","85,796.63"
27-May-2021,Interest,00.00,"9,532.96","76,263.67"
27-May-2021,Bill,00.00,"25,421.22","50,842.45"
27-May-2021,RTGS,"2,920.30",00.00,"53,762.75"
27-May-2021,Debit Card,00.00,"13,440.69","40,322.06"
27-May-2021,Bill,00.00,"40,322.06",00.00
27-May-2021,Purchase,02.60,00.00,02.60
27-May-2021,Debit Card,59.46,00.00,62.06
27-May-2021,Transfer,"146,779.40",00.00,"146,841.46"
27-May-2021,Debit Card,00.00,"16,315.72","130,525.74"
27-May-2021,Transfer,52.00,00.00,"130,577.74"
27-May-2021,Cheque,17.00,00.00,"130,594.74"
27-May-2021,Transfer,00.00,"18,656.39","111,938.35"
27-May-2021,Reversal,416.50,00.00,"112,354.85"
27-May-2021,Interest,00.00,"37,451.62","74,903.23"
27-May-2021,Miscellaneous,53.50,00.00,"74,956.73"
27-May-2021,Debit Card,00.00,"14,991.35","59,965.38"
27-May-2021,Reversal,00.00,"9,994.23","49,971.15"
28-May-2021,NEFT,00.00,"24,985.58","24,985.58"
28-May-2021,Miscellaneous,"18,862.00",00.00,"43,847.58"
28-May-2021,Commission,00.00,"7,307.93","36,539.65"
28-May-2021,Commission,00.00,"4,567.46","31,972.19"
28-May-2021,IMPS,00.00,"7,993.05","23,979.14"
28-May-2021,NEFT,48.25,00.00,"24,027.39"
28-May-2021,RTGS,00.00,"4,004.57","20,022.82"
28-May-2021,Transfer,299.30,00.00,"20,322.12"
28-May-2021,RTGS,00.00,"2,540.27","17,781.86"
28-May-2021,Reversal,00.00,"3,556.37","14,225.49"
28-May-2021,Miscellaneous,00.00,"1,422.55","12,802.94"
28-May-2021,ATM,40.40,00.00,"12,843.34"
28-May-2021,ATM,00.00,"1,605.42","11,237.92"
28-May-2021,Bill,09.00,00.00,"11,246.92"
28-May-2021,Cheque,00.00,"3,748.97","7,497.95"
28-May-2021,Reversal,00.00,"1,249.66","6,248.29"
28-May-2021,Miscellaneous,00.00,"1,041.38","5,206.91"
28-May-2021,Transfer,00.00,"5,206.91",00.00
28-May-2021,Debit Card,"1,797,464.50",00.00,"1,797,464.50"
28-May-2021,Miscellaneous,"20,638.75",00.00,"1,818,103.25"
28-May-2021,ATM,00.00,"181,810.33","1,636,292.92"
28-May-2021,Tax,"2,759.71",00.00,"1,639,052.63"
28-May-2021,NEFT,143.76,00.00,"1,639,196.39"
28-May-2021,Transfer,"2,479.00",00.00,"1,641,675.39"
28-May-2021,IMPS,00.00,"273,612.57","1,368,062.82"
28-May-2021,Commission,00.00,"228,010.47","1,140,052.35"
28-May-2021,ATM,06.00,00.00,"1,140,058.35"
28-May-2021,ATM,"1,853,846.00",00.00,"2,993,904.35"
28-May-2021,Tax,00.00,"598,780.87","2,395,123.48"
28-May-2021,Bill,02.59,00.00,"2,395,126.07"
28-May-2021,Bill,00.00,"342,160.87","2,052,965.20"
28-May-2021,NEFT,475.50,00.00,"2,053,440.70"
28-May-2021,RTGS,00.00,"205,344.07","1,848,096.63"
28-May-2021,Reversal,00.00,"264,013.80","1,584,082.83"
28-May-2021,Cash,80.41,00.00,"1,584,163.24"
28-May-2021,Cash,"204,479.53",00.00,"1,788,642.77"
28-May-2021,Cheque,00.00,"447,160.69","1,341,482.08"
28-May-2021,Purchase,00.00,"447,160.69","894,321.39"
28-May-2021,Commission,04.70,00.00,"894,326.09"
28-May-2021,Tax,"2,279.06",00.00,"896,605.15"
28-May-2021,RTGS,00.00,"224,151.29","672,453.86"
28-May-2021,Cheque,00.00,"672,453.86",00.00
28-May-2021,Debit Card,"31,907.41",00.00,"31,907.41"
28-May-2021,IMPS,488.80,00.00,"32,396.21"
28-May-2021,Cheque,00.00,"4,049.53","28,346.68"
28-May-2021,Transfer,"32,742.00",00.00,"61,088.68"
29-May-2021,Miscellaneous,00.00,"10,181.45","50,907.23"
29-May-2021,Bill,383.90,00.00,"51,291.13"
29-May-2021,Interest,00.00,"8,548.52","42,742.61"
29-May-2021,Purchase,61.94,00.00,"42,804.55"
29-May-2021,Cheque,"9,574.76",00.00,"52,379.31"
29-May-2021,Miscellaneous,02.00,00.00,"52,381.31"
29-May-2021,Tax,00.00,"52,381.31",00.00
29-May-2021,Reversal,88.80,00.00,88.80
29-May-2021,IMPS,"1,275.00",00.00,"1,363.80"
29-May-2021,Tax,00.00,"1,363.80",00.00
29-May-2021,Interest,04.00,00.00,04.00
29-May-2021,Interest,332.06,00.00,336.06
29-May-2021,Cheque,"122,657.00",00.00,"122,993.06"
29-May-2021,Cash,00.00,"12,299.31","110,693.75"
29-May-2021,Cheque,00.00,"12,299.31","98,394.44"
29-May-2021,Transfer,00.00,"12,299.31","86,095.14"
29-May-2021,Purchase,00.00,"9,566.13","76,529.01"
29-May-2021,Bill,66.90,00.00,"76,595.91"
29-May-2021,RTGS,372.00,00.00,"76,967.91"
29-May-2021,ATM,"22,255.00",00.00,"99,222.91"
29-May-2021,IMPS,54.43,00.00,"99,277.34"
29-May-2021,Cheque,00.00,"33,092.45","66,184.89"
29-May-2021,Reversal,00.00,"22,061.63","44,123.26"
29-May-2021,Commission,00.00,"4,412.33","39,710.93"
29-May-2021,NEFT,00.00,"9,927.73","29,783.20"
29-May-2021,RTGS,00.00,"29,783.20",00.00
29-May-2021,Transfer,"2,343.80",00.00,"2,343.80"
29-May-2021,Reversal,07.00,00.00,"2,350.80"
29-May-2021,IMPS,04.02,00.00,"2,354.82"
29-May-2021,Commission,00.00,235.48,"2,119.34"
29-May-2021,Tax,"9,015.19",00.00,"11,134.53"
29-May-2021,Tax,00.00,"5,567.27","5,567.26"
29-May-2021,Tax,00.00,"1,855.75","3,711.51"
29-May-2021,Interest,01.00,00.00,"3,712.51"
29-May-2021,Bill,"232,119.00",00.00,"235,831.51"
29-May-2021,Reversal,"706,762.75",00.00,"942,594.26"
29-May-2021,Tax,00.00,"188,518.85","754,075.41"
29-May-2021,Cash,00.00,"94,259.43","659,815.98"
29-May-2021,Purchase,00.00,"164,954.00","494,861.98"
29-May-2021,Cash,00.00,"247,430.99","247,430.99"
29-May-2021,Miscellaneous,00.00,"49,486.20","197,944.79"
29-May-2021,Commission,00.00,"21,993.87","175,950.92"
29-May-2021,Transfer,00.00,"21,993.87","153,957.06"
29-May-2021,Bill,00.00,"38,489.27","115,467.80"
29-May-2021,IMPS,"1,263,454.50",00.00,"1,378,922.30"
29-May-2021,ATM,00.60,00.00,"1,378,922.90"
29-May-2021,Tax,15.74,00.00,"1,378,938.64"
29-May-2021,Transfer,00.00,"153,215.40","1,225,723.24"
29-May-2021,Tax,05.80,00.00,"1,225,729.04"
29-May-2021,Bill,00.00,"122,572.90","1,103,156.14"
29-May-2021,Transfer,00.00,"275,789.04","827,367.10"
29-May-2021,Tax,"2,191.92",00.00,"829,559.02"
29-May-2021,Cash,75.00,00.00,"829,634.02"
29-May-2021,Purchase,"3,946.00",00.00,"833,580.02"
29-May-2021,Purchase,"203,317.80",00.00,"1,036,897.82"
29-May-2021,Interest,"15,692.65",00.00,"1,052,590.47"
29-May-2021,Tax,"1,855.30",00.00,"1,054,445.77"
29-May-2021,ATM,03.00,00.00,"1,054,448.77"
29-May-2021,Tax,00.00,"263,612.19","790,836.58"
29-May-2021,Transfer,00.00,"112,976.65","677,859.93"
29-May-2021,NEFT,00.00,"67,785.99","610,073.94"
29-May-2021,ATM,"1,183.00",00.00,"611,256.94"
29-May-2021,Miscellaneous,73.00,00.00,"611,329.94"
29-May-2021,ATM,00.00,"122,265.99","489,063.95"
29-May-2021,Miscellaneous,00.00,"489,063.95",00.00
29-May-2021,Miscellaneous,36.45,00.00,36.45
29-May-2021,RTGS,00.00,07.29,29.16
29-May-2021,Interest,00.00,03.24,25.92
29-May-2021,Interest,"125,536.50",00.00,"125,562.42"
29-May-2021,Cheque,"28,621.90",00.00,"154,184.32"
29-May-2021,Interest,"3,125.10",00.00,"157,309.42"
29-May-2021,Transfer,03.50,00.00,"157,312.92"
29-May-2021,Commission,"1,232.10",00.00,"158,545.02"
29-May-2021,NEFT,00.00,"17,616.11","140,928.91"
29-May-2021,Reversal,00.00,"17,616.11","123,312.80"
29-May-2021,ATM,03.40,00.00,"123,316.20"
29-May-2021,Tax,455.86,00.00,"123,772.06"
29-May-2021,Cash,00.00,"13,752.45","110,019.61"
29-May-2021,ATM,00.00,"27,504.90","82,514.71"
29-May-2021,NEFT,00.00,"16,502.94","66,011.77"
29-May-2021,Commission,535.00,00.00,"66,546.77"
29-May-2021,Debit Card,00.00,"33,273.39","33,273.38"
29-May-2021,Commission,00.00,"6,654.68","26,618.70"
29-May-2021,Cheque,00.00,"2,661.87","23,956.83"
29-May-2021,ATM,00.00,"23,956.83",00.00
29-May-2021,Bill,04.90,00.00,04.90
29-May-2021,Reversal,"1,449,094.00",00.00,"1,449,098.90"
29-May-2021,NEFT,00.00,"207,014.13","1,242,084.77"
29-May-2021,Interest,00.00,"155,260.60","1,086,824.17"
30-May-2021,Bill,162.31,00.00,"1,086,986.48"
30-May-2021,IMPS,00.00,"362,328.83","724,657.65"
30-May-2021,ATM,00.00,"362,328.83","362,328.82"
30-May-2021,Interest,00.00,"90,582.21","271,746.62"
30-May-2021,Cash,51.10,00.00,"271,797.72"
30-May-2021,Cash,343.70,00.00,"272,141.42"
30-May-2021,Cash,"131,161.00",00.00,"403,302.42"
30-May-2021,Bill,00.00,"50,412.80","352,889.62"
30-May-2021,Miscellaneous,365.00,00.00,"353,254.62"
30-May-2021,Miscellaneous,00.00,"39,250.51","314,004.11"
30-May-2021,Commission,00.00,"78,501.03","235,503.08"
30-May-2021,Cheque,00.00,"26,167.01","209,336.07"
30-May-2021,Tax,"1,177.00",00.00,"210,513.07"
30-May-2021,Reversal,462.56,00.00,"210,975.63"
30-May-2021,Purchase,"22,991.00",00.00,"233,966.63"
30-May-2021,Interest,00.00,"29,245.83","204,720.80"
30-May-2021,Commission,00.00,"22,746.76","181,974.04"
30-May-2021,Cheque,00.00,"45,493.51","136,480.53"
30-May-2021,ATM,04.70,00.00,"136,485.23"
30-May-2021,Miscellaneous,"21,377.80",00.00,"157,863.03"
30-May-2021,Interest,00.00,"52,621.01","105,242.02"
30-May-2021,Cash,52.00,00.00,"105,294.02"
30-May-2021,Bill,00.00,"35,098.01","70,196.01"
30-May-2021,Tax,50.20,00.00,"70,246.21"
30-May-2021,Miscellaneous,"884,441.25",00.00,"954,687.46"
30-May-2021,Bill,60.10,00.00,"954,747.56"
31-May-2021,Cheque,39.00,00.00,"954,786.56"
31-May-2021,Bill,00.00,"190,957.31","763,829.25"
31-May-2021,Miscellaneous,00.00,"76,382.93","687,446.32"
31-May-2021,Purchase,00.00,"85,930.79","601,515.53"
31-May-2021,Miscellaneous,00.00,"300,757.77","300,757.76"
31-May-2021,ATM,00.00,"300,757.76",00.00
31-May-2021,Cash,259.80,00.00,259.80
31-May-2021,Interest,00.00,86.60,173.20
31-May-2021,NEFT,"49,514.00",00.00,"49,687.20"
31-May-2021,RTGS,00.00,"49,687.20",00.00
31-May-2021,Cheque,13.00,00.00,13.00
31-May-2021,Transfer,54.47,00.00,67.47
31-May-2021,Cheque,00.00,33.74,33.74
31-May-2021,Cash,"2,075.00",00.00,"2,108.74"
31-May-2021,Bill,177.30,00.00,"2,286.04"
31-May-2021,Commission,"15,167.00",00.00,"17,453.04"
31-May-2021,Miscellaneous,"862,483.00",00.00,"879,936.04"
31-May-2021,NEFT,00.00,"125,705.15","754,230.89"
31-May-2021,Transfer,"3,212.33",00.00,"757,443.22"
31-May-2021,Commission,00.00,"126,240.54","631,202.68"
31-May-2021,Tax,00.00,"78,900.34","552,302.35"
01-Jun-2021,RTGS,00.00,"92,050.39","460,251.96"
01-Jun-2021,Cheque,00.00,"92,050.39","368,201.57"
01-Jun-2021,IMPS,02.47,00.00,"368,204.04"
01-Jun-2021,RTGS,00.00,"61,367.34","306,836.70"
01-Jun-2021,Commission,07.41,00.00,"306,844.11"
01-Jun-2021,Miscellaneous,"3,494.00",00.00,"310,338.11"
01-Jun-2021,Cheque,"17,319.00",00.00,"327,657.11"
01-Jun-2021,Commission,"29,497.68",00.00,"357,154.79"
01-Jun-2021,Cheque,00.00,"71,430.96","285,723.83"
01-Jun-2021,Tax,00.00,"47,620.64","238,103.19"
01-Jun-2021,NEFT,"1,763.60",00.00,"239,866.79"
01-Jun-2021,RTGS,"10,480.48",00.00,"250,347.27"
01-Jun-2021,IMPS,00.00,"62,586.82","187,760.45"
01-Jun-2021,Cash,00.00,"23,470.06","164,290.39"
01-Jun-2021,IMPS,00.00,"23,470.06","140,820.33"
01-Jun-2021,Tax,00.00,"15,646.70","125,173.63"
01-Jun-2021,Reversal,"28,311.50",00.00,"153,485.13"
01-Jun-2021,Cash,00.00,"19,185.64","134,299.49"
01-Jun-2021,Bill,07.31,00.00,"134,306.80"
01-Jun-2021,Miscellaneous,26.00,00.00,"134,332.80"
01-Jun-2021,NEFT,00.00,"16,791.60","117,541.20"
01-Jun-2021,Transfer,131.00,00.00,"117,672.20"
01-Jun-2021,Cash,00.00,"58,836.10","58,836.10"
01-Jun-2021,Reversal,00.00,"58,836.10",00.00
01-Jun-2021,Transfer,"3,047.10",00.00,"3,047.10"
01-Jun-2021,Bill,00.00,"1,015.70","2,031.40"
01-Jun-2021,Commission,00.00,338.57,"1,692.83"
01-Jun-2021,Reversal,00.00,169.28,"1,523.55"
01-Jun-2021,ATM,00.00,507.85,"1,015.70"
01-Jun-2021,Interest,00.00,507.85,507.85
01-Jun-2021,ATM,"1,935.00",00.00,"2,442.85"
01-Jun-2021,Debit Card,00.00,814.28,"1,628.57"
02-Jun-2021,Interest,"748,612.00",00.00,"750,240.57"
02-Jun-2021,Reversal,256.00,00.00,"750,496.57"
02-Jun-2021,RTGS,"101,946.00",00.00,"852,442.57"
02-Jun-2021,Tax,00.00,"284,147.52","568,295.05"
02-Jun-2021,Debit Card,"45,591.80",00.00,"613,886.85"
03-Jun-2021,Commission,00.00,"102,314.48","511,572.38"
03-Jun-2021,Reversal,00.00,"255,786.19","255,786.19"
03-Jun-2021,RTGS,"613,763.75",00.00,"869,549.94"
03-Jun-2021,Bill,427.00,00.00,"869,976.94"
03-Jun-2021,Cheque,02.83,00.00,"869,979.77"
03-Jun-2021,Cash,"2,934.50",00.00,"872,914.27"
04-Jun-2021,Cheque,52.50,00.00,"872,966.77"
04-Jun-2021,Debit Card,"56,338.60",00.00,"929,305.37"
04-Jun-2021,Tax,53.00,00.00,"929,358.37"
04-Jun-2021,Cheque,00.00,"309,786.12","619,572.25"
04-Jun-2021,Debit Card,00.00,"123,914.45","495,657.80"
04-Jun-2021,RTGS,"1,650.00",00.00,"497,307.80"
04-Jun-2021,NEFT,50.80,00.00,"497,358.60"
04-Jun-2021,Tax,00.00,"497,358.60",00.00
04-Jun-2021,Reversal,"2,432.00",00.00,"2,432.00"
04-Jun-2021,Interest,00.00,"1,216.00","1,216.00"
04-Jun-2021,Miscellaneous,360.00,00.00,"1,576.00"
04-Jun-2021,IMPS,"28,216.06",00.00,"29,792.06"
04-Jun-2021,Bill,00.00,"14,896.03","14,896.03"
04-Jun-2021,NEFT,04.00,00.00,"14,900.03"
04-Jun-2021,Tax,"20,986.66",00.00,"35,886.69"
04-Jun-2021,Interest,00.00,"11,962.23","23,924.46"
04-Jun-2021,NEFT,"1,257,794.75",00.00,"1,281,719.21"
04-Jun-2021,Bill,00.00,"640,859.61","640,859.60"
04-Jun-2021,Tax,00.00,"640,859.60",00.00
04-Jun-2021,Commission,03.21,00.00,03.21
04-Jun-2021,Interest,00.00,03.21,00.00
04-Jun-2021,IMPS,64.00,00.00,64.00
04-Jun-2021,Transfer,00.00,08.00,56.00
04-Jun-2021,ATM,00.00,14.00,42.00
04-Jun-2021,Bill,01.00,00.00,43.00
04-Jun-2021,Purchase,00.00,07.17,35.83
05-Jun-2021,Cheque,"3,826.87",00.00,"3,862.70"
05-Jun-2021,Tax,00.00,643.78,"3,218.92"
05-Jun-2021,RTGS,00.00,"1,609.46","1,609.46"
05-Jun-2021,ATM,00.00,201.18,"1,408.28"
05-Jun-2021,Transfer,00.00,281.66,"1,126.62"
05-Jun-2021,Commission,00.00,187.77,938.85
05-Jun-2021,Purchase,"28,081.23",00.00,"29,020.08"
06-Jun-2021,Commission,"251,422.00",00.00,"280,442.08"
06-Jun-2021,RTGS,"1,701,924.20",00.00,"1,982,366.28"
06-Jun-2021,IMPS,"7,519.59",00.00,"1,989,885.87"
06-Jun-2021,Cheque,00.00,"284,269.41","1,705,616.46"
06-Jun-2021,Tax,"2,048,327.50",00.00,"3,753,943.96"
06-Jun-2021,Commission,"1,593.60",00.00,"3,755,537.56"
06-Jun-2021,Interest,00.00,"751,107.51","3,004,430.05"
06-Jun-2021,Miscellaneous,00.00,"500,738.34","2,503,691.71"
06-Jun-2021,Commission,00.00,"1,251,845.86","1,251,845.86"
06-Jun-2021,Tax,00.00,"417,281.95","834,563.91"
06-Jun-2021,Bill,"1,266,396.00",00.00,"2,100,959.91"
06-Jun-2021,Cheque,00.00,"210,095.99","1,890,863.92"
06-Jun-2021,Reversal,00.00,"630,287.97","1,260,575.95"
06-Jun-2021,Bill,00.00,"180,082.28","1,080,493.67"
06-Jun-2021,IMPS,"29,475.00",00.00,"1,109,968.67"
06-Jun-2021,Miscellaneous,"6,085.00",00.00,"1,116,053.67"
06-Jun-2021,Debit Card,00.00,"279,013.42","837,040.25"
06-Jun-2021,Purchase,02.00,00.00,"837,042.25"
06-Jun-2021,RTGS,"24,202.20",00.00,"861,244.45"
07-Jun-2021,ATM,00.00,"95,693.83","765,550.62"
07-Jun-2021,Miscellaneous,00.00,"382,775.31","382,775.31"
07-Jun-2021,Debit Card,00.00,"42,530.59","340,244.72"
07-Jun-2021,ATM,"1,819,005.00",00.00,"2,159,249.72"
07-Jun-2021,Transfer,02.00,00.00,"2,159,251.72"
07-Jun-2021,Reversal,00.00,"239,916.86","1,919,334.86"
07-Jun-2021,Cash,"1,846,870.25",00.00,"3,766,205.11"
07-Jun-2021,Cheque,23.22,00.00,"3,766,228.33"
07-Jun-2021,Purchase,00.00,"1,883,114.17","1,883,114.16"
07-Jun-2021,RTGS,"3,563.77",00.00,"1,886,677.93"
07-Jun-2021,Debit Card,06.00,00.00,"1,886,683.93"
07-Jun-2021,NEFT,"21,954.80",00.00,"1,908,638.73"
07-Jun-2021,Bill,00.00,"954,319.37","954,319.36"
07-Jun-2021,Transfer,00.00,"318,106.45","636,212.91"
07-Jun-2021,Bill,04.04,00.00,"636,216.95"
07-Jun-2021,Transfer,00.00,"159,054.24","477,162.71"
07-Jun-2021,NEFT,00.00,"238,581.36","238,581.36"
07-Jun-2021,IMPS,03.88,00.00,"238,585.24"
07-Jun-2021,Interest,00.00,"79,528.41","159,056.83"
07-Jun-2021,RTGS,"1,783,401.00",00.00,"1,942,457.83"
08-Jun-2021,Commission,00.00,"215,828.65","1,726,629.18"
08-Jun-2021,Cheque,246.00,00.00,"1,726,875.18"
08-Jun-2021,Reversal,00.00,"215,859.40","1,511,015.78"
08-Jun-2021,Miscellaneous,00.00,"755,507.89","755,507.89"
08-Jun-2021,Miscellaneous,00.00,"188,876.97","566,630.92"
08-Jun-2021,Purchase,"135,814.70",00.00,"702,445.62"
08-Jun-2021,Debit Card,"25,260.08",00.00,"727,705.70"
08-Jun-2021,IMPS,00.00,"242,568.57","485,137.13"
08-Jun-2021,Tax,"113,454.30",00.00,"598,591.43"
08-Jun-2021,Tax,00.00,"99,765.24","498,826.19"
08-Jun-2021,Debit Card,"1,262,344.20",00.00,"1,761,170.39"
08-Jun-2021,Reversal,00.00,"587,056.80","1,174,113.59"
08-Jun-2021,NEFT,"1,418.64",00.00,"1,175,532.23"
08-Jun-2021,IMPS,00.00,"167,933.18","1,007,599.05"
08-Jun-2021,Cheque,"185,525.40",00.00,"1,193,124.45"
08-Jun-2021,Cash,06.10,00.00,"1,193,130.55"
08-Jun-2021,Purchase,00.00,"596,565.28","596,565.28"
08-Jun-2021,Commission,00.00,"66,285.03","530,280.25"
08-Jun-2021,Bill,399.50,00.00,"530,679.75"
08-Jun-2021,Transfer,00.00,"132,669.94","398,009.81"
08-Jun-2021,IMPS,"4,075.18",00.00,"402,084.99"
08-Jun-2021,NEFT,00.00,"402,084.99",00.00
08-Jun-2021,NEFT,"28,139.27",00.00,"28,139.27"
08-Jun-2021,RTGS,429.00,00.00,"28,568.27"
08-Jun-2021,Debit Card,00.00,"4,761.38","23,806.89"
08-Jun-2021,Purchase,"2,034,076.00",00.00,"2,057,882.89"
08-Jun-2021,Commission,00.00,"293,983.27","1,763,899.62"
08-Jun-2021,Commission,00.00,"440,974.91","1,322,924.72"
08-Jun-2021,Cash,56.52,00.00,"1,322,981.24"
08-Jun-2021,ATM,"22,224.00",00.00,"1,345,205.24"
08-Jun-2021,Commission,120.65,00.00,"1,345,325.89"
08-Jun-2021,Interest,00.00,"134,532.59","1,210,793.30"
08-Jun-2021,NEFT,258.00,00.00,"1,211,051.30"
08-Jun-2021,IMPS,00.00,"151,381.41","1,059,669.89"
08-Jun-2021,IMPS,00.00,"105,966.99","953,702.90"
08-Jun-2021,Cheque,161.00,00.00,"953,863.90"
08-Jun-2021,Miscellaneous,01.00,00.00,"953,864.90"
08-Jun-2021,Cheque,00.00,"476,932.45","476,932.45"
08-Jun-2021,Cheque,00.00,"238,466.23","238,466.22"
08-Jun-2021,RTGS,"3,778.23",00.00,"242,244.45"
08-Jun-2021,Debit Card,00.00,"242,244.45",00.00
08-Jun-2021,Miscellaneous,"13,763.00",00.00,"13,763.00"
08-Jun-2021,Debit Card,00.00,"1,720.38","12,042.62"
08-Jun-2021,Interest,"3,125.00",00.00,"15,167.62"
08-Jun-2021,Interest,00.00,"3,791.91","11,375.72"
08-Jun-2021,NEFT,"557,475.50",00.00,"568,851.22"
08-Jun-2021,Purchase,494.00,00.00,"569,345.22"
08-Jun-2021,IMPS,00.00,"71,168.15","498,177.07"
08-Jun-2021,Cheque,"164,218.09",00.00,"662,395.16"
08-Jun-2021,Debit Card,12.70,00.00,"662,407.86"
08-Jun-2021,RTGS,00.00,"165,601.97","496,805.90"
08-Jun-2021,Cheque,00.00,"124,201.48","372,604.43"
08-Jun-2021,Interest,00.00,"46,575.55","326,028.88"
08-Jun-2021,NEFT,00.00,"36,225.43","289,803.45"
08-Jun-2021,Debit Card,00.00,"48,300.58","241,502.88"
08-Jun-2021,ATM,00.00,"30,187.86","211,315.02"
08-Jun-2021,Commission,44.00,00.00,"211,359.02"
08-Jun-2021,Debit Card,"24,135.80",00.00,"235,494.82"
08-Jun-2021,Commission,"4,349.53",00.00,"239,844.35"
08-Jun-2021,RTGS,"250,125.80",00.00,"489,970.15"
08-Jun-2021,IMPS,00.00,"97,994.03","391,976.12"
08-Jun-2021,Miscellaneous,00.00,"97,994.03","293,982.09"
08-Jun-2021,Reversal,"32,328.00",00.00,"326,310.09"
08-Jun-2021,Debit Card,04.00,00.00,"326,314.09"
08-Jun-2021,Cheque,44.49,00.00,"326,358.58"
08-Jun-2021,Cash,00.00,"36,262.06","290,096.52"
08-Jun-2021,Commission,00.00,"58,019.30","232,077.22"
08-Jun-2021,Interest,00.00,"29,009.65","203,067.57"
09-Jun-2021,Reversal,00.00,"22,563.06","180,504.51"
09-Jun-2021,NEFT,63.00,00.00,"180,567.51"
09-Jun-2021,Cheque,"878,133.20",00.00,"1,058,700.71"
09-Jun-2021,Purchase,00.00,"117,633.41","941,067.30"
09-Jun-2021,Debit Card,00.00,"94,106.73","846,960.57"
09-Jun-2021,Bill,"1,600,800.00",00.00,"2,447,760.57"
09-Jun-2021,IMPS,"2,084.10",00.00,"2,449,844.67"
09-Jun-2021,Reversal,01.94,00.00,"2,449,846.61"
09-Jun-2021,NEFT,00.00,"349,978.09","2,099,868.52"
09-Jun-2021,Purchase,00.00,"299,981.22","1,799,887.30"
09-Jun-2021,NEFT,00.00,"449,971.83","1,349,915.48"
09-Jun-2021,Miscellaneous,"166,048.62",00.00,"1,515,964.10"
09-Jun-2021,IMPS,00.00,"303,192.82","1,212,771.28"
09-Jun-2021,Bill,00.00,"151,596.41","1,061,174.87"
09-Jun-2021,Interest,175.50,00.00,"1,061,350.37"
09-Jun-2021,Cheque,00.00,"106,135.04","955,215.33"
09-Jun-2021,RTGS,00.00,"106,135.04","849,080.29"
09-Jun-2021,NEFT,02.20,00.00,"849,082.49"
09-Jun-2021,Cash,00.00,"121,297.50","727,784.99"
09-Jun-2021,NEFT,"79,943.40",00.00,"807,728.39"
09-Jun-2021,IMPS,186.79,00.00,"807,915.18"
09-Jun-2021,Bill,03.00,00.00,"807,918.18"
09-Jun-2021,Cash,00.00,"201,979.55","605,938.64"
09-Jun-2021,Interest,00.00,"60,593.86","545,344.78"
09-Jun-2021,Interest,00.00,"77,906.40","467,438.38"
09-Jun-2021,IMPS,00.94,00.00,"467,439.32"
